
1,2288,4.0,1094786077
1,2291,4.0,1094785777
1,2542,4.0,1112485447
1,2628,4.0,1112485988
1,2644,3.5,1112484994
1,2648,3.5,1094786017
1,2664,3.5,1094786148
1,2683,3.5,1094785650
1,2692,3.5,1112484749
1,2716,3.5,1094786012
1,2761,3.0,1112484759
1,2762,4.0,1112485367
1,2804,3.5,1112485414
1,2872,4.0,1112485697
1,2918,3.5,1112485465
1,2944,4.0,1112485433
1,2947,3.5,1112485580
1,2959,4.0,1094785698
1,2968,4.0,1112485825
1,3000,3.5,1112484569
1,3030,3.0,1112484548
1,3037,3.5,1112485563
1,3081,4.0,1094786143
1,3153,4.0,1112485816
1,3265,3.5,1112484525
1,3438,3.5,1112486094
1,3476,3.5,1094786139
1,3479,4.0,1112485734
1,3489,4.0,1112486024
1,3499,4.0,1112484918
1,3889,4.0,1112486138
1,3932,3.0,1094786172
1,3996,4.0,1094785727
1,3997,3.5,1112486192
1,4011,4.0,1112485406
1,4027,4.0,1112485460
1,4105,3.5,1094786104
1,4128,4.0,1112484933
1,4133,3.0,1112486169
1,4226,3.5,1112484493
1,4306,4.0,1094785784
1,4446,3.5,1112485970
1,4467,4.0,1112485822
1,4571,4.0,1112485880
1,4720,3.5,1094786008
1,4754,4.0,1112484983
1,4878,3.5,1112484537
1,4896,4.0,1112485731
1,4911,4.0,1112485961
1,4915,3.0,1112486076
1,4941,3.5,1112486007
1,4980,3.5,1112486055
1,4993,5.0,1112484682
1,5026,4.0,1112485858
1,5039,4.0,1112485898
1,5040,3.0,1112486086
1,5146,3.5,1094786132
1,5171,4.0,1112486104
1,5540,4.0,1112485905
1,5679,3.5,1094786108
1,5797,4.0,1112485871
1,5816,4.0,1112485720
1,5898,3.5,1112486002
1,5952,5.0,1112484619
1,5999,3.5,1112486150
1,6093,4.0,1112485713
1,6242,3.5,1094786004
1,6333,4.0,1112485502
1,6502,3.5,1094786048
1,6539,4.0,1112485508
1,6754,4.0,1112485984
1,6755,3.5,1094786067
1,6774,4.0,1112485786
1,6807,3.5,1112484686
1,6834,3.5,1112486060
1,6888,3.0,1112486127
1,7001,3.5,1094786101
1,7045,3.5,1112485834
1,7046,4.0,1112485934
1,7153,5.0,1112484633
1,7164,3.5,1112485923
1,7247,3.5,1112485958
1,7387,3.5,1094786161
1,7389,4.0,1112486045
1,7438,4.0,1112484789
1,7449,3.5,1112486163
1,7454,4.0,1112486108
1,7482,3.0,1112484575
1,7757,4.0,1112485819
1,8368,4.0,1112485688
1,8482,3.5,1112485781
1,8507,5.0,1094786027
1,8636,4.5,1112485493
1,8690,3.5,1112484795
1,8961,4.0,1112485629
1,31696,4.0,1112485748
2,3,4.0,974820889
2,62,5.0,974820598
2,70,5.0,974820691
2,110,4.0,974820658
2,242,3.0,974820776
2,260,5.0,974821014
2,266,5.0,974820748
2,469,3.0,974820598
2,480,5.0,974820720
2,541,5.0,974821014
2,589,5.0,974820658
2,891,2.0,974820969
2,908,4.0,974820691
2,924,5.0,974821014
2,1121,3.0,974820598
2,1196,5.0,974821014
2,1210,5.0,974820598
2,1214,5.0,974821014
2,1249,5.0,974820691
2,1259,5.0,974820659
2,1270,5.0,974821014
2,1327,5.0,974820846
2,1356,5.0,974820598
2,1544,5.0,974820943
2,1580,4.0,974820748
2,1673,4.0,974820776
2,1748,5.0,974821014
2,1965,3.0,974820720
2,1969,2.0,974820969
2,1970,2.0,974820969
2,1971,2.0,974820943
2,1972,2.0,974820969
2,1973,3.0,974820916
2,1974,5.0,974820598
2,1986,2.0,974820969
2,2291,2.0,974820748
2,2454,4.0,974820916
2,2455,4.0,974820720
2,2791,2.0,974820659
2,2858,3.0,974820659
2,2948,5.0,974820659
2,2951,4.0,974820598
2,3150,4.0,974820720
2,3159,3.0,974820598
2,3173,4.0,974820869
2,3450,5.0,974820846
2,3513,5.0,974820659
2,3534,3.0,974820889
2,3555,4.0,974820748
2,3565,3.0,974820776
2,3703,4.0,974821014
2,3753,4.0,974820691
2,3917,4.0,974820720
2,3918,3.0,974820943
2,3923,4.0,974820943
2,3926,4.0,974820889
2,3927,5.0,974820748
2,3928,5.0,974820776
2,3930,5.0,974820943
2,3937,4.0,974820916
2,3959,5.0,974820659
3,1,4.0,944919407
3,24,3.0,945176048
3,32,4.0,944918047
3,50,5.0,944918018
3,160,3.0,945176048
3,173,2.0,945176099
3,175,5.0,944919133
3,196,3.0,945175939
3,223,5.0,944918444
3,260,5.0,944917742
3,316,5.0,945175870
3,318,5.0,944917766
3,329,5.0,945176021
3,337,3.0,944919366
3,440,3.0,944918500
3,442,3.0,945176005
3,457,5.0,944918215
3,480,5.0,945175820
3,490,5.0,944919041
3,512,2.0,945176005
3,541,5.0,944918047
3,589,4.0,944897108
3,593,5.0,944918215
3,610,4.0,944919671
3,718,3.0,944917267
3,780,3.0,945175820
3,788,4.0,945175750
3,858,5.0,944917267
3,904,5.0,944917450
3,905,3.0,944917494
3,919,4.0,944917558
3,924,5.0,944917812
3,953,5.0,944917912
3,968,3.0,945175658
3,1037,3.0,945175963
3,1060,5.0,944918310
3,1073,5.0,944918444
3,1077,4.0,944918167
3,1079,4.0,944917797
3,1084,5.0,944918103
3,1089,5.0,944917558
3,1094,4.0,944918878
3,1097,5.0,944918980
3,1103,4.0,944917945
3,1125,4.0,944918800
3,1127,3.0,945175784
3,1129,5.0,945175784
3,1179,3.0,944918103
3,1188,2.0,944897108
3,1193,4.0,944917420
3,1196,5.0,944917859
3,1197,5.0,944918215
3,1198,5.0,944917797
3,1199,4.0,944919671
3,1200,4.0,944918444
3,1206,5.0,944918047
3,1208,5.0,944917666
3,1210,5.0,944918856
3,1213,5.0,944917691
3,1214,5.0,944918856
3,1215,4.0,945175658
3,1219,4.0,944917371
3,1220,5.0,944919330
3,1221,5.0,944917294
3,1222,5.0,944918407
3,1225,3.0,944917494
3,1228,3.0,944917396
3,1230,5.0,944917348
3,1240,5.0,944919330
3,1242,5.0,944918378
3,1247,5.0,944917494
3,1257,5.0,944919310
3,1258,5.0,944918103
3,1259,5.0,944918292
3,1261,5.0,944918444
3,1266,5.0,944918631
3,1270,5.0,944919671
3,1272,4.0,944918124
3,1276,5.0,944917691
3,1278,5.0,944917980
3,1288,2.0,944917420
3,1304,5.0,944918215
3,1307,4.0,944918103
3,1321,5.0,944918821
3,1330,3.0,944919083
3,1333,4.0,944918718
3,1345,4.0,944918718
3,1356,5.0,945175870
3,1372,3.0,945175820
3,1373,4.0,945176072
3,1374,5.0,944919728
3,1375,5.0,945175939
3,1376,4.0,944919671
3,1396,3.0,945175702
3,1544,4.0,945176005
3,1584,4.0,945175784
3,1603,4.0,945175870
3,1653,4.0,945175730
3,1674,4.0,944918748
3,1676,5.0,945175784
3,1721,4.0,944897108
3,1762,4.0,945176072
3,1779,3.0,945175939
3,1810,3.0,944919366
3,1831,5.0,945176048
3,1876,4.0,945175963
3,1882,4.0,945176072
3,1909,5.0,945175896
3,1917,4.0,945175963
3,1921,4.0,945175702
3,2009,5.0,945175730
3,2011,3.0,944897108
3,2012,3.0,945176021
3,2018,4.0,944918590
3,2028,4.0,944918378
3,2034,4.0,945176099
3,2046,5.0,945175870
3,2053,3.0,945176099
3,2054,4.0,945175939
3,2076,5.0,944918683
3,2093,5.0,944919671
3,2105,4.0,944919728
3,2117,5.0,944918444
3,2118,5.0,944897108
3,2140,4.0,945175784
3,2150,5.0,944919001
3,2236,4.0,944918292
3,2288,5.0,944919671
3,2311,4.0,944919729
3,2329,4.0,944918748
3,2366,4.0,944918310
3,2371,4.0,944918915
3,2391,5.0,944918215
3,2407,4.0,945175896
3,2428,4.0,945175870
3,2448,5.0,944897783
3,2455,4.0,944919729
3,2505,4.0,944897783
3,2528,4.0,945175784
3,2529,5.0,945175680
3,2530,4.0,945175939
3,2531,3.0,945175820
3,2532,4.0,945175963
3,2533,3.0,945175702
3,2541,1.0,944897441
3,2551,4.0,944918610
3,2567,3.0,944897654
3,2571,5.0,945175658
3,2574,3.0,944897877
3,2613,4.0,945175820
3,2615,4.0,945176005
3,2628,5.0,945175939
3,2640,4.0,945175730
3,2642,3.0,945176099
3,2643,1.0,945176099
3,2657,3.0,945175730
3,2662,3.0,945175658
3,2668,4.0,945176048
3,2676,1.0,944897405
3,2694,4.0,944897855
3,2699,3.0,945175870
3,2710,5.0,944897405
3,2722,4.0,944897654
3,2750,4.0,944918444
3,2788,5.0,944918516
3,2791,5.0,944917666
3,2797,4.0,944918980
3,2808,4.0,945176072
3,2857,3.0,944897405
3,2872,5.0,944919898
3,2900,3.0,945175820
3,2901,3.0,945175784
3,2916,4.0,945175730
3,2918,5.0,944918500
3,2947,4.0,944919407
3,2948,4.0,944918864
3,2949,4.0,944918980
3,2968,5.0,944919672
3,2985,5.0,944919729
3,2986,2.0,945176048
3,3033,5.0,944919729
3,3039,5.0,944919189
3,3070,4.0,944919729
3,3072,4.0,944918567
3,3098,4.0,944918468
3,3142,4.0,944917348
3,5060,5.0,944917450
4,6,3.0,840879227
4,10,4.0,840878922
4,19,3.0,840878994
4,32,1.0,840879061
4,165,3.0,840878852
4,329,3.0,840878898
4,350,4.0,840879087
4,356,4.0,840878922
4,367,3.0,840878994
4,368,4.0,840879198
4,370,4.0,840879243
4,377,4.0,840878994
4,380,3.0,840878825
4,420,3.0,840879019
4,431,4.0,840879357
4,440,3.0,840879087
4,454,5.0,840878944
4,480,4.0,840878944
4,489,4.0,840879575
4,519,3.0,840879523
4,520,4.0,840879282
4,531,3.0,840879457
4,548,3.0,840879654
4,586,4.0,840879038
4,589,4.0,840878962
4,594,4.0,840879265
4,596,4.0,840879424
4,733,5.0,840879322
5,2,3.0,851527569
5,11,5.0,851527751
5,17,3.0,851526935
5,60,3.0,851617589
5,62,5.0,851526935
5,104,2.0,851526992
5,110,4.0,851527569
5,140,2.0,851527012
5,141,5.0,851526935
5,150,5.0,851527514
5,224,2.0,851527650
5,235,3.0,851527723
5,260,5.0,851527608
5,282,4.0,851527569
5,316,4.0,851617633
5,318,5.0,851527608
5,350,4.0,851527688
5,364,5.0,851527569
5,367,3.0,851527650
5,368,5.0,851527650
5,370,4.0,851527608
5,376,4.0,851617474
5,377,5.0,851527723
5,380,5.0,851527515
5,440,5.0,851527569
5,454,5.0,851527723
5,457,5.0,851527515
5,475,4.0,851527650
5,480,4.0,851527515
5,491,4.0,851527607
5,500,5.0,851527569
5,508,5.0,851527688
5,515,3.0,851527751
5,529,4.0,851527650
5,531,5.0,851527751
5,587,4.0,851527608
5,588,5.0,851527688
5,589,5.0,851527569
5,590,5.0,851527514
5,593,3.0,851527515
5,594,5.0,851617589
5,595,5.0,851527515
5,608,3.0,851526961
5,631,3.0,851527056
5,648,3.0,851526935
5,671,5.0,851527056
5,708,3.0,851526991
5,720,5.0,851527650
5,736,5.0,851526935
5,780,5.0,851526935
5,788,3.0,851526992
5,832,5.0,851527074
5,1028,5.0,851617633
5,1035,5.0,851617589
5,1036,5.0,851527607
5,1042,4.0,851527152
5,1073,2.0,851526991
5,1079,5.0,851617553
5,1080,5.0,851617674
5,1097,5.0,851527723
5,1136,5.0,851617728
5,1196,5.0,851617674
5,1198,5.0,851617674
5,1210,5.0,851617674
5,1291,5.0,851617728
5,1393,5.0,851527231
6,1,5.0,858275452
6,3,3.0,858275558
6,7,5.0,858275558
6,17,5.0,858275452
6,52,5.0,858275658
6,62,5.0,858275452
6,135,3.0,858275783
6,140,4.0,858275917
6,141,5.0,858275452
6,260,4.0,858275658
6,494,4.0,858275558
6,628,4.0,858275783
6,648,5.0,858275452
6,653,4.0,858275658
6,708,4.0,858275658
6,719,3.0,858275917
6,733,3.0,858275558
6,736,2.0,858275452
6,743,3.0,858275917
6,762,3.0,858275782
6,780,3.0,858275452
6,788,4.0,858275658
6,802,3.0,858275783
6,1073,1.0,858275558
7,3,3.0,1011208463
7,7,3.0,1011208220
7,11,4.0,1011207889
7,15,2.0,1011208732
7,16,3.0,1011205378
7,17,2.0,1011207676
7,24,3.0,1011207238
7,105,2.0,1011208366
7,122,2.0,1011208569
7,151,3.0,1011207965
7,252,2.0,1011208263
7,260,5.0,1011206659
7,271,3.0,1011206217
7,276,2.0,1011208655
7,316,3.0,1011207019
7,339,3.0,1011208090
7,348,4.0,1011206046
7,351,3.0,1011208637
7,355,3.0,1011205262
7,356,4.0,1011207775
7,357,3.0,1011208038
7,362,3.0,1011208344
7,364,4.0,1011204536
7,377,3.0,1011207889
7,425,3.0,1011208463
7,440,4.0,1011207860
7,480,5.0,1011206779
7,509,2.0,1011206595
7,539,4.0,1011208000
7,553,4.0,1011205651
7,587,5.0,1011208220
7,589,5.0,1011206456
7,590,4.0,1011205480
7,597,4.0,1011207938
7,674,2.0,1011207238
7,708,3.0,1011208066
7,736,3.0,1011208161
7,750,5.0,1011206659
7,780,4.0,1011206898
7,788,3.0,1011208527
7,806,1.0,1011206295
7,852,3.0,1011207889
7,880,3.0,1011207270
7,899,4.0,1011207810
7,908,4.0,1011204510
7,912,5.0,1011204596
7,914,3.0,1011207916
7,920,4.0,1011207700
7,922,3.0,1011207570
7,924,3.0,1011206698
7,928,3.0,1011207775
7,932,3.0,1011207830
7,952,3.0,1011206498
7,1017,4.0,1011205481
7,1020,3.0,1011205333
7,1077,5.0,1011206898
7,1094,3.0,1011208038
7,1095,1.0,1011205422
7,1097,4.0,1011206698
7,1101,3.0,1011208112
7,1183,3.0,1011208187
7,1196,5.0,1011204572
7,1206,2.0,1011206732
7,1210,5.0,1011204654
7,1230,3.0,1011204486
7,1247,4.0,1011207643
7,1253,4.0,1011206659
7,1256,5.0,1011205262
7,1259,3.0,1011205422
7,1265,4.0,1011207810
7,1270,4.0,1011206698
7,1271,4.0,1011206065
7,1272,4.0,1011205286
7,1301,3.0,1011206732
7,1307,3.0,1011207700
7,1343,3.0,1011205940
7,1357,4.0,1011207860
7,1385,4.0,1011205234
7,1391,2.0,1011207019
7,1393,3.0,1011207810
7,1408,3.0,1011208161
7,1409,2.0,1011208550
7,1441,3.0,1011208134
7,1449,4.0,1011206549
7,1466,3.0,1011206375
7,1513,2.0,1011209284
7,1517,3.0,1011205998
7,1544,4.0,1011207079
7,1573,3.0,1011206928
7,1580,3.0,1011206832
7,1597,3.0,1011208263
7,1617,3.0,1011204620
7,1674,4.0,1011207749
7,1682,2.0,1011206217
7,1721,5.0,1011207965
7,1777,4.0,1011207938
7,1882,3.0,1011207311
7,1888,3.0,1011208527
7,1894,3.0,1011208487
7,1911,4.0,1011209096
7,1917,4.0,1011206898
7,1932,3.0,1011205998
7,1964,3.0,1011205355
7,2011,4.0,1011207019
7,2012,4.0,1011207019
7,2013,3.0,1011209284
7,2018,4.0,1011205698
7,2028,5.0,1011205481
7,2054,3.0,1011207123
7,2067,3.0,1011207700
7,2080,4.0,1011206022
7,2081,3.0,1011206498
7,2108,3.0,1011208112
7,2112,3.0,1011206498
7,2125,3.0,1011207786
7,2146,3.0,1011208463
7,2195,2.0,1011206188
7,2243,3.0,1011205422
7,2266,2.0,1011208608
7,2297,3.0,1011205452
7,2311,3.0,1011207182
7,2316,3.0,1011208487
7,2333,3.0,1011209161
7,2346,3.0,1011207052
7,2363,3.0,1011206779
7,2367,3.0,1011206157
7,2384,3.0,1011205743
7,2385,2.0,1011208637
7,2390,4.0,1011209218
7,2396,3.0,1011207722
7,2403,4.0,1011206549
7,2405,4.0,1011208187
7,2407,4.0,1011205787
7,2424,3.0,1011208220
7,2427,3.0,1011206188
7,2463,4.0,1011206346
7,2468,2.0,1011205813
7,2469,3.0,1011205860
7,2478,2.0,1011205882
7,2498,2.0,1011207270
7,2529,4.0,1011206732
7,2535,3.0,1011205698
7,2546,3.0,1011209036
7,2558,3.0,1011208608
7,2598,3.0,1011209284
7,2628,4.0,1011206898
7,2633,3.0,1011208161
7,2640,4.0,1011206832
7,2641,4.0,1011206928
7,2642,3.0,1011207311
7,2654,4.0,1011205813
7,2657,2.0,1011207019
7,2664,4.0,1011207101
7,2671,4.0,1011208000
7,2683,3.0,1011208971
7,2694,3.0,1011209036
7,2701,3.0,1011205422
7,2716,4.0,1011209161
7,2722,3.0,1011207270
7,2723,3.0,1011209218
7,2734,2.0,1011209218
7,2752,4.0,1011205422
7,2762,5.0,1011209348
7,2770,2.0,1011209036
7,2858,3.0,1011208971
7,2861,3.0,1011205787
7,2881,4.0,1011209096
7,2908,4.0,1011209036
7,2916,3.0,1011206832
7,2942,5.0,1011206321
7,2950,3.0,1011206595
7,2959,4.0,1011209096
7,2968,2.0,1011206951
7,2987,4.0,1011207589
7,2993,4.0,1011204654
7,3004,2.0,1011208700
7,3032,2.0,1011206805
7,3033,2.0,1011207052
7,3037,4.0,1011206346
7,3039,3.0,1011205521
7,3062,3.0,1011204654
7,3074,3.0,1011206092
7,3081,2.0,1011204572
7,3086,4.0,1011205452
7,3103,2.0,1011206262
7,3108,3.0,1011208263
7,3118,3.0,1011205998
7,3156,3.0,1011207101
7,3175,2.0,1011206805
7,3176,2.0,1011209348
7,3179,5.0,1011208971
7,3185,3.0,1011209348
7,3194,4.0,1011206456
7,3199,2.0,1011207860
7,3219,2.0,1011209218
7,3235,3.0,1011205675
7,3244,3.0,1011208000
7,3334,3.0,1011207570
7,3341,4.0,1011205743
7,3354,3.0,1011207182
7,3363,4.0,1011206595
7,3408,4.0,1011209096
7,3417,5.0,1011206698
7,3448,4.0,1011206092
7,3469,4.0,1011204620
7,3479,5.0,1011207916
7,3501,3.0,1011208318
7,3510,4.0,1011209161
7,3512,4.0,1011209284
7,3524,4.0,1011208344
7,3526,3.0,1011206498
7,3527,3.0,1011206864
7,3528,2.0,1011208366
7,3578,5.0,1011209161
7,3593,2.0,1011207358
7,3671,4.0,1011206456
7,3684,3.0,1011208134
7,3699,4.0,1011206375
7,3701,3.0,1011207052
7,3717,2.0,1011209161
7,3753,4.0,1011209284
7,3754,2.0,1011208971
7,3793,4.0,1011206779
7,3798,2.0,1011209348
7,3824,2.0,1011208971
7,3826,4.0,1011207238
7,3827,3.0,1011206977
7,3844,3.0,1011206022
7,3864,3.0,1011207079
7,3911,4.0,1011205675
7,3926,3.0,1011207270
7,3932,4.0,1011206732
7,3959,4.0,1011206951
7,3977,4.0,1011209036
7,3978,3.0,1011207860
7,3987,4.0,1011208318
7,3988,4.0,1011205111
7,3994,3.0,1011206864
7,4018,3.0,1011208220
7,4019,4.0,1011206417
7,4023,3.0,1011207965
7,4041,4.0,1011207749
7,4062,3.0,1011208187
7,4155,3.0,1011208318
7,4186,4.0,1011207749
7,4270,3.0,1011205452
7,4306,5.0,1011205026
7,4308,4.0,1011205026
7,4310,3.0,1011205069
7,4317,3.0,1011208675
7,4339,4.0,1011205286
7,4349,3.0,1011205651
7,4361,3.0,1011207749
7,4368,3.0,1011205069
7,4370,2.0,1011206864
7,4464,2.0,1011207916
7,4503,3.0,1011208463
7,4545,4.0,1011206092
7,4603,2.0,1011206517
7,4626,4.0,1011207205
7,4638,4.0,1011205069
7,4639,2.0,1011205089
7,4643,4.0,1011206977
7,4661,2.0,1011205333
7,4700,3.0,1011205521
7,4736,3.0,1011205131
7,4799,5.0,1011205333
7,4848,1.0,1011204747
7,4867,4.0,1011204803
7,4874,4.0,1011204833
7,4896,3.0,1011204747
7,4963,5.0,1011204773
7,4993,4.0,1011204747
7,4994,4.0,1011204833
7,4995,3.0,1011204879
7,5009,3.0,1011204899
8,1,4.0,833981871
8,3,5.0,833981733
8,6,3.0,833982631
8,10,4.0,833981834
8,19,1.0,833981918
8,21,4.0,833981710
8,39,3.0,833981963
8,47,5.0,833981896
8,48,4.0,833982197
8,110,5.0,833981870
8,150,4.0,833973081
8,153,3.0,833973175
8,161,4.0,833981804
8,165,3.0,833973175
8,168,3.0,833982178
8,172,1.0,833982178
8,173,3.0,833981993
8,185,2.0,834586861
8,207,4.0,833982765
8,208,3.0,833981834
8,231,3.0,835087532
8,236,4.0,833982013
8,253,4.0,833981834
8,266,5.0,833981963
8,276,3.0,833982244
8,277,4.0,833982245
8,288,5.0,833981870
8,292,4.0,833981834
8,296,5.0,833973081
8,316,2.0,833973235
8,329,3.0,833973235
8,338,2.0,834586900
8,339,4.0,833981834
8,344,3.0,833973175
8,349,5.0,833973175
8,350,4.0,833982244
8,353,3.0,833982683
8,355,2.0,833982808
8,356,5.0,833982259
8,357,4.0,833982790
8,364,4.0,833982013
8,367,3.0,833982133
8,372,4.0,834587089
8,377,4.0,833982715
8,380,4.0,833973081
8,381,4.0,833982668
8,434,5.0,833981804
8,442,4.0,833982259
8,454,4.0,835087603
8,457,5.0,833981896
8,480,4.0,833982648
8,500,4.0,833982790
8,508,3.0,833982957
8,527,5.0,833973298
8,539,4.0,833982860
8,550,4.0,834587074
8,551,4.0,833982668
8,552,3.0,833982859
8,553,5.0,833982013
8,587,4.0,833982889
8,588,3.0,833973175
8,589,5.0,833982668
8,590,5.0,833973081
8,592,4.0,833973081
8,593,5.0,833981896
8,595,3.0,835087532
8,597,5.0,833982889
8,610,4.0,833981710
8,648,5.0,834586915
8,733,4.0,834586590
9,356,4.0,994019198
9,858,5.0,994019177
9,1219,3.0,994019177
9,1911,3.0,994020644
9,1923,4.0,994020010
9,1997,5.0,994020231
9,2279,3.0,994019240
9,2605,2.0,994020680
9,2683,3.0,994020490
9,2688,3.0,994020834
9,2706,4.0,994020490
9,2710,3.0,994020516
9,2719,2.0,994020834
9,2722,2.0,994020644
9,2840,3.0,994020305
9,2841,4.0,994020264
9,2959,5.0,994020680
9,3016,2.0,994020644
9,3785,2.0,994019133
9,3798,5.0,994020379
9,3857,3.0,994020517
9,3908,2.0,994020078
9,3979,3.0,994019476
9,3994,3.0,994019432
9,3999,2.0,994019451
9,4022,4.0,994019320
9,4030,2.0,994019476
9,4034,1.0,994019320
9,4148,5.0,994020180
9,4369,4.0,994019656
9,4483,2.0,994019881
9,4502,1.0,994019848
9,4509,3.0,994019820
9,4519,2.0,994019800
9,4533,3.0,994019775
10,1,4.0,943497887
10,11,4.0,943497660
10,25,4.0,943497660
10,260,4.0,943497376
10,356,3.0,943497122
10,527,5.0,943497122
10,858,5.0,943497439
10,912,4.0,943497122
10,969,4.0,943497610
10,1094,3.0,943497284
10,1136,4.0,943497986
10,1196,4.0,943497180
10,1198,4.0,943497376
10,1204,3.0,943497122
10,1208,4.0,943497235
10,1210,4.0,943497610
10,1221,5.0,943497502
10,1222,3.0,943497235
10,1230,4.0,943497554
10,1240,4.0,943497502
10,1242,4.0,943497235
10,1247,5.0,943497554
10,1250,4.0,943497180
10,1304,3.0,943497986
10,1387,5.0,943497376
10,1721,4.0,943497610
10,1960,3.0,943497180
10,2028,4.0,943497180
10,2058,3.0,943497376
10,2194,4.0,943497502
10,2384,4.0,943497838
10,2529,3.0,943497376
10,2657,4.0,943497934
10,2797,4.0,943497934
10,2944,4.0,943497502
10,2948,4.0,943497502
10,3062,4.0,943497439
10,3107,3.0,943497376
11,1,4.5,1230858821
11,10,2.5,1230858959
11,19,3.5,1230783704
11,32,5.0,1230783095
11,39,4.5,1230859032
11,65,2.0,1230856649
11,110,4.0,1230853748
11,145,3.0,1230785947
11,150,5.0,1230785343
11,153,3.5,1230858914
11,158,4.0,1230853973
11,160,4.0,1230787621
11,165,4.0,1230858900
11,170,5.0,1230782534
11,172,5.0,1230787804
11,173,5.0,1230788954
11,185,4.0,1230859015
11,208,4.5,1230787870
11,231,4.0,1230858945
11,253,4.5,1230858996
11,256,5.0,1230788946
11,260,5.0,1230787560
11,286,0.5,1230787831
11,296,3.5,1230858799
11,316,3.5,1230788496
11,318,5.0,1230850571
11,344,3.5,1230783700
11,356,5.0,1230858804
11,364,4.0,1230858919
11,367,4.0,1230858954
11,377,4.0,1230858880
11,380,5.0,1251170857
11,384,3.5,1230785967
11,405,3.5,1230787663
11,410,4.0,1230783786
11,441,1.5,1230853962
11,442,4.5,1230788002
11,480,5.0,1230788713
11,500,4.5,1230858949
11,519,1.0,1230787591
11,527,4.5,1251170861
11,531,4.5,1230782539
11,541,4.5,1230787503
11,546,5.0,1230788928
11,551,5.0,1230853957
11,586,4.0,1230859027
11,587,4.5,1230858969
11,588,5.0,1251170867
11,589,4.5,1230788848
11,592,4.5,1230789445
11,593,5.0,1230858809
11,595,4.5,1230858904
11,597,4.5,1230858934
11,608,3.5,1230858873
11,610,4.0,1230853952
11,611,3.5,1230787801
11,616,4.0,1230782542
11,631,2.0,1230784338
11,648,4.0,1230853720
11,653,4.5,1251143205
11,671,0.5,1230782626
11,673,5.0,1230787775
11,736,5.0,1251170912
11,741,4.5,1230788659
11,761,3.5,1230856213
11,780,5.0,1230788340
11,784,3.5,1230853947
11,828,4.0,1230784021
11,858,2.5,1230858924
11,880,5.0,1230787643
11,968,5.0,1251170109
11,1028,4.0,1230853922
11,1029,3.5,1230853917
11,1032,4.0,1230784254
11,1036,4.0,1230859011
11,1046,4.5,1251144145
11,1064,3.0,1230784195
11,1073,5.0,1230853696
11,1077,0.5,1230782602
11,1093,3.0,1230782561
11,1097,4.5,1230788620
11,1136,4.5,1230853691
11,1168,4.5,1230785998
11,1169,1.5,1230784671
11,1196,5.0,1230787560
11,1197,4.0,1230858974
11,1198,4.0,1230858888
11,1200,5.0,1230784277
11,1210,4.5,1230858825
11,1213,1.5,1230853686
11,1214,5.0,1230784258
11,1215,3.0,1230785513
11,1225,5.0,1230784460
11,1240,5.0,1230788851
11,1253,4.0,1230788606
11,1255,4.0,1230786024
11,1270,5.0,1230785922
11,1274,5.0,1230784185
11,1291,4.5,1230859001
11,1320,5.0,1230784317
11,1321,4.0,1230784904
11,1339,5.0,1230853869
11,1367,3.5,1230783065
11,1387,4.0,1230859169
